id,predict_0,predict_1,predict_2
13080,0.375573,0.37264,0.251787
2821,0.52073,0.240289,0.238981
2373,0.267425,0.263521,0.469054
5621,0.40268,0.33485,0.26247
1880,0.329725,0.321513,0.348762
13160,0.335938,0.388932,0.27513
12511,0.410587,0.345211,0.244202
7812,0.493238,0.269241,0.237521
12395,0.453394,0.308148,0.238458
1890,0.343146,0.419696,0.237158
4298,0.52073,0.240289,0.238981
9283,0.399428,0.334937,0.265635
9747,0.448251,0.241082,0.310668
11321,0.409722,0.344484,0.245793
11809,0.333404,0.309456,0.357139
14966,0.470498,0.284789,0.244713
5944,0.52073,0.240289,0.238981
8093,0.352272,0.419265,0.228464
1114,0.413456,0.324776,0.261768
9622,0.520153,0.240023,0.239823
9891,0.389811,0.357379,0.25281
13530,0.479826,0.276215,0.243959
14263,0.43234,0.322566,0.245094
9607,0.352271,0.411563,0.236166
8301,0.481244,0.288406,0.23035
6304,0.481244,0.288406,0.23035
13342,0.50891,0.246473,0.244617
11101,0.395461,0.339418,0.265121
6328,0.288399,0.433453,0.278148
1486,0.408037,0.346633,0.24533
1600,0.301658,0.292257,0.406085
12500,0.471091,0.274532,0.254377
7948,0.519722,0.239824,0.240453
9359,0.288327,0.31871,0.392963
405,0.520646,0.240251,0.239103
3808,0.389811,0.357379,0.25281
16278,0.511591,0.247206,0.241203
3422,0.472811,0.280274,0.246915
7917,0.30887,0.357593,0.333538
4641,0.267927,0.264016,0.468057
15094,0.52073,0.240289,0.238981
13602,0.411006,0.345563,0.243431
13541,0.52073,0.240289,0.238981
15050,0.301658,0.292257,0.406085
4922,0.389811,0.357379,0.25281
10704,0.321314,0.439303,0.239383
11415,0.402322,0.351753,0.245925
6793,0.352764,0.300982,0.346255
14587,0.479797,0.276198,0.244004
13731,0.478621,0.275521,0.245857
6011,0.35762,0.410448,0.231932
5111,0.456787,0.293434,0.249779
1641,0.421696,0.324762,0.253542
6623,0.305503,0.382084,0.312413
3006,0.482465,0.273963,0.243572
6037,0.284421,0.32794,0.387639
2508,0.520468,0.240168,0.239364
2905,0.395461,0.339418,0.265121
4473,0.337503,0.428064,0.234432
5428,0.520468,0.240168,0.239364
13482,0.381207,0.371564,0.247229
8764,0.315609,0.286419,0.397972
16646,0.51566,0.242759,0.241581
2112,0.472485,0.280081,0.247434
14292,0.439855,0.281344,0.278801
12239,0.418844,0.308151,0.273006
13036,0.420999,0.262548,0.316452
5015,0.499091,0.251138,0.249771
9169,0.37052,0.37047,0.25901
14579,0.483412,0.274501,0.242087
2621,0.368152,0.377112,0.254736
1374,0.520646,0.240251,0.239103
17700,0.272808,0.32566,0.401532
2883,0.520468,0.240168,0.239364
9197,0.469421,0.293639,0.236941
8711,0.463068,0.285793,0.25114
10828,0.304742,0.352814,0.342444
308,0.480513,0.251791,0.267696
8257,0.389811,0.357379,0.25281
4103,0.471228,0.280975,0.247797
87,0.376039,0.380084,0.243878
8629,0.52073,0.240289,0.238981
15216,0.374321,0.365674,0.260006
1652,0.301658,0.292257,0.406085
18544,0.35762,0.410448,0.231932
4154,0.52073,0.240289,0.238981
5469,0.316192,0.409674,0.274134
3397,0.355227,0.241023,0.40375
4198,0.520468,0.240168,0.239364
12668,0.365848,0.306793,0.327359
15259,0.472811,0.280274,0.246915
1350,0.487184,0.255675,0.257141
14077,0.490591,0.252218,0.257191
464,0.314899,0.362647,0.322454
890,0.299124,0.318885,0.381991
2974,0.473471,0.276465,0.250064
16822,0.35762,0.410448,0.231932
3044,0.290652,0.378953,0.330395
7515,0.472666,0.278149,0.249185
997,0.288399,0.433453,0.278148
1935,0.414368,0.325586,0.260046
4923,0.299344,0.252686,0.44797
5570,0.454672,0.303842,0.241486
5077,0.389811,0.357379,0.25281
11316,0.317336,0.411156,0.271508
7217,0.410083,0.344788,0.245129
18475,0.250867,0.334646,0.414487
9965,0.520468,0.240168,0.239364
9849,0.470391,0.266947,0.262663
10728,0.352271,0.411563,0.236166
16194,0.272808,0.32566,0.401532
9219,0.416146,0.335292,0.248562
18350,0.300415,0.256767,0.442818
6033,0.425531,0.301715,0.272754
7650,0.509771,0.243778,0.246452
2198,0.424198,0.298442,0.27736
7479,0.425531,0.301715,0.272754
14470,0.315413,0.30658,0.378007
12162,0.354366,0.385574,0.260061
18065,0.410587,0.345211,0.244202
5535,0.411396,0.279134,0.30947
12570,0.52073,0.240289,0.238981
3048,0.480513,0.251791,0.267696
2739,0.518448,0.240757,0.240795
6880,0.33751,0.344943,0.317547
3264,0.397655,0.338586,0.263759
10033,0.46798,0.301461,0.230559
16113,0.346713,0.3757,0.277588
14407,0.51566,0.242759,0.241581
16599,0.423287,0.298001,0.278713
17396,0.373242,0.368868,0.25789
14450,0.52073,0.240289,0.238981
7053,0.344793,0.367572,0.287635
944,0.43948,0.313497,0.247023
6664,0.411827,0.331582,0.256592
17600,0.451946,0.289078,0.258976
1329,0.321314,0.439303,0.239383
8752,0.301658,0.292257,0.406085
2890,0.480124,0.276386,0.24349
11569,0.402626,0.346516,0.250859
9499,0.500656,0.241923,0.257421
6505,0.475174,0.277482,0.247343
12484,0.52073,0.240289,0.238981
12286,0.492957,0.256923,0.25012
5594,0.468249,0.282799,0.248952
11562,0.424393,0.301995,0.273611
14864,0.335474,0.388394,0.276132
15535,0.389811,0.357379,0.25281
2215,0.479999,0.276315,0.243687
6178,0.472811,0.280274,0.246915
11799,0.399828,0.331928,0.268243
6983,0.510516,0.248787,0.240696
11460,0.482484,0.27549,0.242026
17825,0.489036,0.260544,0.250421
3158,0.510206,0.248636,0.241159
14480,0.520646,0.240251,0.239103
6476,0.52073,0.240289,0.238981
1811,0.479797,0.276198,0.244004
9846,0.497677,0.267085,0.235237
6062,0.395461,0.339418,0.265121
18109,0.351867,0.418783,0.22935
14937,0.455543,0.297716,0.246741
9695,0.51262,0.247703,0.239677
14792,0.323062,0.412354,0.264584
18011,0.340242,0.330713,0.329045
9471,0.481626,0.290528,0.227846
9009,0.454157,0.27345,0.272393
14689,0.424507,0.320261,0.255232
15052,0.52073,0.240289,0.238981
9041,0.472811,0.280274,0.246915
395,0.290341,0.334766,0.374893
390,0.520153,0.240023,0.239823
14765,0.253763,0.302925,0.443312
6402,0.478676,0.290518,0.230806
1701,0.347947,0.421718,0.230334
3165,0.343146,0.419696,0.237158
12792,0.519722,0.239824,0.240453
8957,0.386468,0.362891,0.250641
11312,0.464449,0.297743,0.237808
16486,0.312005,0.448398,0.239597
5716,0.492193,0.266805,0.241002
2949,0.409722,0.344484,0.245793
7038,0.412179,0.331011,0.256811
13790,0.37052,0.37047,0.25901
16680,0.50872,0.246381,0.2449
15466,0.518448,0.240757,0.240795
14669,0.443912,0.309536,0.246552
17006,0.52073,0.240289,0.238981
14083,0.520384,0.24013,0.239486
707,0.448502,0.313382,0.238116
17007,0.520468,0.240168,0.239364
2249,0.357813,0.386431,0.255756
17720,0.429495,0.302906,0.2676
1391,0.384055,0.361206,0.254739
12546,0.485016,0.281784,0.2332
15864,0.416318,0.313681,0.270001
11917,0.519722,0.239824,0.240453
8884,0.464402,0.28294,0.252659
10304,0.307311,0.394558,0.298132
3282,0.520468,0.240168,0.239364
13319,0.348719,0.41382,0.237461
10231,0.493536,0.269403,0.237061
16610,0.355227,0.241023,0.40375
12355,0.52073,0.240289,0.238981
4760,0.441948,0.272329,0.285724
13349,0.507509,0.252607,0.239884
7300,0.497763,0.26083,0.241407
1821,0.472811,0.280274,0.246915
10486,0.489349,0.267118,0.243533
12157,0.520468,0.240168,0.239364
7205,0.395461,0.339418,0.265121
15674,0.392323,0.353239,0.254439
16836,0.413095,0.219942,0.366963
1906,0.52073,0.240289,0.238981
6332,0.341003,0.35436,0.304637
15230,0.458755,0.28271,0.258535
10205,0.347624,0.417469,0.234907
1229,0.518448,0.240757,0.240795
3864,0.479999,0.276315,0.243687
103,0.337588,0.403692,0.25872
3471,0.520468,0.240168,0.239364
15268,0.478676,0.290518,0.230806
8882,0.304678,0.311388,0.383934
15411,0.390965,0.358437,0.250598
14173,0.397048,0.33986,0.263091
1328,0.520468,0.240168,0.239364
8085,0.480124,0.276386,0.24349
15190,0.395972,0.347222,0.256806
5664,0.520646,0.240251,0.239103
1807,0.440939,0.304911,0.25415
4337,0.473747,0.278785,0.247468
5686,0.486382,0.252814,0.260805
5581,0.469326,0.289697,0.240977
3031,0.244461,0.413386,0.342153
303,0.520468,0.240168,0.239364
13257,0.52073,0.240289,0.238981
16251,0.515312,0.242595,0.242093
13991,0.300644,0.320505,0.378851
4714,0.267927,0.264016,0.468057
5174,0.520646,0.240251,0.239103
11800,0.481992,0.276547,0.241461
726,0.421696,0.324762,0.253542
17402,0.481806,0.266334,0.25186
15997,0.400089,0.298946,0.300964
15648,0.377269,0.361989,0.260742
3749,0.352272,0.419265,0.228464
7869,0.42319,0.305922,0.270888
12620,0.478676,0.290518,0.230806
16758,0.410587,0.345211,0.244202
15362,0.280161,0.295324,0.424516
2178,0.324878,0.426058,0.249063
18471,0.300655,0.451874,0.247472
14834,0.352272,0.419265,0.228464
9766,0.368008,0.337355,0.294637
352,0.519929,0.23992,0.240152
12617,0.480124,0.276386,0.24349
5188,0.391711,0.345683,0.262606
1021,0.520646,0.240251,0.239103
8135,0.276296,0.305045,0.418659
13236,0.480124,0.276386,0.24349
15182,0.283621,0.28662,0.429759
133,0.347757,0.342779,0.309465
17136,0.395972,0.347222,0.256806
2495,0.460359,0.288043,0.251598
9990,0.332902,0.42689,0.240208
14685,0.520153,0.240023,0.239823
9308,0.288327,0.31871,0.392963
1560,0.52073,0.240289,0.238981
3075,0.43659,0.315168,0.248241
476,0.280659,0.276562,0.442778
431,0.403922,0.344934,0.251144
6543,0.272808,0.32566,0.401532
17154,0.422587,0.261828,0.315585
7668,0.438248,0.298258,0.263494
14821,0.470498,0.284789,0.244713
11699,0.419336,0.32854,0.252124
10608,0.317437,0.341142,0.341421
6461,0.52073,0.240289,0.238981
12438,0.493536,0.269403,0.237061
3827,0.424092,0.324667,0.251241
4244,0.389811,0.357379,0.25281
3466,0.389811,0.357379,0.25281
11281,0.389811,0.357379,0.25281
6708,0.376039,0.380084,0.243878
14695,0.291577,0.297998,0.410425
1240,0.335938,0.388932,0.27513
16146,0.475761,0.273875,0.250365
6621,0.325958,0.407087,0.266955
11836,0.344705,0.320885,0.334409
4153,0.32769,0.359389,0.31292
4612,0.450682,0.289552,0.259766
12096,0.353792,0.332467,0.313741
9720,0.329068,0.336314,0.334618
8352,0.387598,0.355313,0.257089
5553,0.390965,0.358437,0.250598
2938,0.400089,0.298946,0.300964
11913,0.322143,0.312105,0.365752
6265,0.299407,0.385437,0.315156
4081,0.515611,0.242736,0.241653
4992,0.440051,0.296906,0.263043
3599,0.52073,0.240289,0.238981
10736,0.520646,0.240251,0.239103
16129,0.395677,0.339057,0.265265
13360,0.397482,0.33836,0.264158
14364,0.520468,0.240168,0.239364
15859,0.386598,0.348499,0.264903
14838,0.494828,0.252302,0.25287
5482,0.480124,0.276386,0.24349
1938,0.52073,0.240289,0.238981
16289,0.520153,0.240023,0.239823
7310,0.46858,0.252015,0.279404
5331,0.520153,0.240023,0.239823
17553,0.483412,0.274501,0.242087
1955,0.352272,0.419265,0.228464
3888,0.410098,0.344764,0.245138
8271,0.510516,0.248787,0.240696
8464,0.431,0.283687,0.285313
9757,0.351867,0.418783,0.22935
6133,0.419347,0.307319,0.273334
5519,0.501133,0.262595,0.236272
2411,0.484783,0.271202,0.244016
15285,0.43234,0.322566,0.245094
9575,0.276296,0.305045,0.418659
389,0.316192,0.409674,0.274134
13350,0.495678,0.254833,0.249489
289,0.513807,0.241887,0.244306
12027,0.463186,0.304177,0.232637
12303,0.316192,0.409674,0.274134
5031,0.483412,0.274501,0.242087
2443,0.486268,0.266742,0.246989
4133,0.328882,0.428428,0.24269
10290,0.384094,0.371236,0.24467
14620,0.519891,0.239902,0.240207
3953,0.352272,0.419265,0.228464
10936,0.477927,0.260743,0.26133
15778,0.51566,0.242759,0.241581
3359,0.392548,0.355776,0.251676
6528,0.33235,0.394091,0.27356
5176,0.444947,0.293464,0.261589
17111,0.420485,0.326701,0.252814
9512,0.40268,0.33485,0.26247
3296,0.280308,0.281667,0.438025
7879,0.496155,0.269168,0.234677
17259,0.472171,0.29652,0.231309
14974,0.288327,0.31871,0.392963
220,0.389811,0.357379,0.25281
4313,0.470906,0.280546,0.248549
14334,0.285759,0.438639,0.275602
6490,0.430455,0.326398,0.243147
11151,0.478747,0.275594,0.24566
9890,0.401112,0.341786,0.257102
18481,0.436912,0.325481,0.237607
14912,0.519929,0.23992,0.240152
6263,0.35762,0.410448,0.231932
11081,0.520468,0.240168,0.239364
12062,0.34978,0.40145,0.248771
5841,0.52073,0.240289,0.238981
13475,0.52073,0.240289,0.238981
17500,0.52073,0.240289,0.238981
6250,0.397628,0.326879,0.275493
10014,0.300164,0.375406,0.32443
1042,0.430455,0.326398,0.243147
6596,0.520153,0.240023,0.239823
891,0.499007,0.251096,0.249897
8587,0.473256,0.278496,0.248247
749,0.478747,0.275594,0.24566
1900,0.389811,0.357379,0.25281
4859,0.487748,0.277971,0.234281
11203,0.423954,0.33499,0.241056
13637,0.33235,0.394091,0.27356
9552,0.348795,0.341896,0.30931
12477,0.52073,0.240289,0.238981
7197,0.389811,0.357379,0.25281
6574,0.421194,0.322765,0.256041
10348,0.438248,0.298258,0.263494
1673,0.360382,0.379177,0.260441
5675,0.397062,0.302492,0.300446
12947,0.520153,0.240023,0.239823
3095,0.453566,0.290505,0.255929
606,0.497026,0.260444,0.24253
8282,0.361208,0.408718,0.230074
6324,0.46704,0.279967,0.252993
10494,0.352271,0.411563,0.236166
17911,0.272808,0.32566,0.401532
14566,0.338092,0.423569,0.238339
17186,0.480124,0.276386,0.24349
15378,0.517965,0.239014,0.243021
12527,0.341166,0.345901,0.312933
16391,0.30945,0.450849,0.239701
13114,0.45966,0.300406,0.239934
10613,0.519836,0.239877,0.240287
2337,0.426488,0.298977,0.274534
7724,0.474858,0.277275,0.247868
5662,0.335938,0.388932,0.27513
5301,0.48655,0.273476,0.239974
18181,0.467221,0.284433,0.248346
2315,0.346765,0.259103,0.394132
7041,0.385457,0.351832,0.262711
15180,0.457785,0.271925,0.27029
2040,0.52073,0.240289,0.238981
2346,0.299407,0.385437,0.315156
18003,0.480124,0.276386,0.24349
2623,0.476174,0.278435,0.245391
3617,0.512258,0.241157,0.246585
15079,0.520468,0.240168,0.239364
14980,0.454281,0.310099,0.235621
7557,0.402059,0.338041,0.2599
2358,0.299124,0.318885,0.381991
14508,0.482738,0.274118,0.243144
14527,0.52073,0.240289,0.238981
11645,0.478747,0.275594,0.24566
16892,0.413584,0.321321,0.265096
701,0.324317,0.375478,0.300205
16861,0.469326,0.289697,0.240977
10612,0.52073,0.240289,0.238981
2959,0.31995,0.370421,0.309629
493,0.520153,0.240023,0.239823
2654,0.360741,0.244764,0.394495
11143,0.52073,0.240289,0.238981
6435,0.411507,0.345985,0.242507
12550,0.41126,0.345777,0.242963
17904,0.520646,0.240251,0.239103
10780,0.497466,0.263584,0.238949
2422,0.520468,0.240168,0.239364
10473,0.519638,0.239786,0.240576
11195,0.373965,0.377988,0.248047
2386,0.519638,0.239786,0.240576
17554,0.3379,0.428567,0.233533
13286,0.479797,0.276198,0.244004
15148,0.325543,0.360486,0.313972
6268,0.520468,0.240168,0.239364
6447,0.432313,0.325917,0.24177
9984,0.520468,0.240168,0.239364
17045,0.511172,0.247004,0.241823
3099,0.519024,0.241025,0.23995
2950,0.513293,0.242658,0.244049
6437,0.334843,0.342216,0.322941
15639,0.464159,0.316258,0.219583
8393,0.520646,0.240251,0.239103
14574,0.445106,0.274908,0.279986
8919,0.320268,0.434975,0.244758
16596,0.422948,0.325726,0.251326
8195,0.520646,0.240251,0.239103
15858,0.455049,0.288122,0.256828
14285,0.510551,0.246704,0.242745
13738,0.520646,0.240251,0.239103
9229,0.352271,0.411563,0.236166
15763,0.392083,0.341392,0.266525
14709,0.45037,0.308502,0.241128
6245,0.520153,0.240023,0.239823
5748,0.309243,0.44203,0.248727
4040,0.45966,0.300406,0.239934
5084,0.411761,0.346198,0.242041
7611,0.433403,0.299567,0.26703
3592,0.442248,0.307644,0.250107
659,0.479797,0.276198,0.244004
7340,0.413035,0.267833,0.319132
879,0.520153,0.240023,0.239823
14839,0.483412,0.274501,0.242087
4843,0.518762,0.240903,0.240334
8145,0.493876,0.258792,0.247332
12503,0.488066,0.278153,0.233781
16899,0.395677,0.339057,0.265265
6275,0.393031,0.353119,0.25385
17926,0.389811,0.357379,0.25281
6989,0.321084,0.369245,0.309671
3484,0.441169,0.299504,0.259327
15349,0.520468,0.240168,0.239364
1139,0.497411,0.260645,0.241944
6143,0.459041,0.287218,0.253741
6673,0.429472,0.317938,0.25259
3418,0.355357,0.353693,0.29095
12474,0.2558,0.355623,0.388577
5238,0.520153,0.240023,0.239823
1687,0.520153,0.240023,0.239823
7735,0.368671,0.374616,0.256713
1369,0.480078,0.27636,0.243563
13744,0.319965,0.352757,0.327278
1129,0.52073,0.240289,0.238981
76,0.478676,0.290518,0.230806
13915,0.428965,0.292832,0.278203
1569,0.335474,0.388394,0.276132
6942,0.380664,0.361694,0.257642
8014,0.472811,0.280274,0.246915
18457,0.322726,0.364188,0.313086
4546,0.347312,0.259511,0.393176
16725,0.40112,0.337252,0.261628
11360,0.519891,0.239902,0.240207
6506,0.501405,0.250049,0.248546
1011,0.51566,0.242759,0.241581
7510,0.417052,0.326497,0.256451
17442,0.487748,0.277971,0.234281
3476,0.519638,0.239786,0.240576
3032,0.315742,0.365549,0.318709
13528,0.392323,0.353239,0.254439
6215,0.500731,0.262385,0.236884
16676,0.346776,0.408763,0.244461
16415,0.472811,0.280274,0.246915
1330,0.31995,0.370421,0.309629
9821,0.267927,0.264016,0.468057
4129,0.358037,0.380567,0.261396
13305,0.316293,0.38222,0.301486
5812,0.497945,0.263711,0.238344
7114,0.479499,0.276027,0.244474
3089,0.520153,0.240023,0.239823
962,0.51566,0.242759,0.241581
16052,0.267927,0.264016,0.468057
5782,0.493918,0.265068,0.241014
17905,0.428134,0.324688,0.247178
10730,0.448502,0.313382,0.238116
5763,0.498441,0.254144,0.247415
16675,0.383806,0.36728,0.248915
7013,0.479171,0.272093,0.248736
2091,0.2558,0.355623,0.388577
13511,0.497322,0.240311,0.262367
8401,0.412179,0.331011,0.256811
9356,0.354251,0.331821,0.313928
10303,0.387989,0.367275,0.244736
10851,0.392548,0.355776,0.251676
12350,0.520646,0.240251,0.239103
18487,0.519722,0.239824,0.240453
1276,0.500731,0.262385,0.236884
2811,0.310857,0.375297,0.313846
13899,0.267927,0.264016,0.468057
11822,0.46798,0.301461,0.230559
7077,0.3133,0.377794,0.308906
8652,0.520153,0.240023,0.239823
15195,0.269032,0.334992,0.395975
4597,0.52073,0.240289,0.238981
14116,0.483085,0.271417,0.245498
12991,0.447965,0.313007,0.239028
7457,0.482937,0.291864,0.225199
5086,0.431616,0.23821,0.330174
4431,0.520153,0.240023,0.239823
5791,0.419985,0.333079,0.246936
3788,0.398866,0.34786,0.253274
18091,0.278088,0.362573,0.35934
7535,0.479797,0.276198,0.244004
1590,0.335745,0.325282,0.338973
11320,0.279449,0.280803,0.439748
2612,0.389811,0.357379,0.25281
4871,0.47186,0.275912,0.252227
13095,0.51566,0.242759,0.241581
2651,0.392323,0.353239,0.254439
2690,0.497466,0.263584,0.238949
986,0.401857,0.327436,0.270707
10999,0.472811,0.280274,0.246915
8436,0.339421,0.3746,0.285979
15352,0.52073,0.240289,0.238981
8239,0.487748,0.277971,0.234281
7106,0.306758,0.370349,0.322893
8391,0.284421,0.32794,0.387639
12405,0.499007,0.251096,0.249897
13292,0.357426,0.371426,0.271148
5531,0.299407,0.385437,0.315156
3411,0.520468,0.240168,0.239364
2083,0.46439,0.270298,0.265312
15171,0.410083,0.344788,0.245129
15372,0.52073,0.240289,0.238981
15797,0.520468,0.240168,0.239364
2683,0.414573,0.309769,0.275659
16122,0.477445,0.272924,0.249631
6745,0.375573,0.37264,0.251787
15335,0.352272,0.419265,0.228464
14272,0.288327,0.31871,0.392963
18423,0.389811,0.357379,0.25281
9257,0.421696,0.324762,0.253542
15364,0.35762,0.410448,0.231932
4768,0.326362,0.346579,0.327058
3372,0.433403,0.299567,0.26703
2584,0.26423,0.286734,0.449036
11450,0.395461,0.339418,0.265121
8758,0.479052,0.275769,0.245179
3135,0.389811,0.357379,0.25281
11492,0.295139,0.257649,0.447212
2886,0.520153,0.240023,0.239823
1121,0.376508,0.326888,0.296603
10392,0.352592,0.259531,0.387877
916,0.453578,0.309569,0.236853
6379,0.520646,0.240251,0.239103
17963,0.315716,0.361426,0.322858
8192,0.391711,0.345683,0.262606
8912,0.445106,0.274908,0.279986
2538,0.306111,0.447517,0.246372
8066,0.288399,0.433453,0.278148
5851,0.397163,0.348266,0.254571
514,0.444278,0.323817,0.231906
1838,0.442,0.316182,0.241818
13812,0.335142,0.388009,0.276849
13858,0.43234,0.322566,0.245094
4312,0.452205,0.287887,0.259908
11715,0.320268,0.434975,0.244758
17210,0.52073,0.240289,0.238981
4086,0.480124,0.276386,0.24349
3096,0.332902,0.42689,0.240208
14268,0.520646,0.240251,0.239103
9066,0.496074,0.263201,0.240725
15879,0.511172,0.247004,0.241823
9001,0.474335,0.279131,0.246534
12516,0.316109,0.285239,0.398651
5898,0.472236,0.300934,0.22683
2479,0.39899,0.328722,0.272288
3705,0.334385,0.382156,0.283459
11372,0.415168,0.323678,0.261154
10090,0.497677,0.267085,0.235237
4954,0.428704,0.272769,0.298527
4765,0.514995,0.242446,0.242559
16371,0.505594,0.233305,0.261101
8642,0.363498,0.339808,0.296694
7386,0.483491,0.274546,0.241964
14366,0.450682,0.289552,0.259766
15948,0.355801,0.241413,0.402786
8718,0.511172,0.247004,0.241823
3218,0.419347,0.307319,0.273334
17286,0.520153,0.240023,0.239823
5819,0.483412,0.274501,0.242087
5178,0.316192,0.409674,0.274134
1128,0.432353,0.31965,0.247997
14420,0.260952,0.283177,0.455871
10123,0.41126,0.345777,0.242963
1660,0.52073,0.240289,0.238981
393,0.356317,0.373378,0.270306
8149,0.487748,0.277971,0.234281
15353,0.454755,0.324571,0.220674
16560,0.392323,0.353239,0.254439
13358,0.30887,0.357593,0.333538
16702,0.410083,0.344788,0.245129
7289,0.33615,0.389177,0.274673
10264,0.520646,0.240251,0.239103
2109,0.496467,0.266436,0.237098
1123,0.500668,0.262352,0.23698
1969,0.46518,0.252161,0.282659
10253,0.315865,0.306022,0.378113
13231,0.371307,0.372641,0.256052
18245,0.416809,0.341521,0.24167
2153,0.382388,0.363105,0.254507
12627,0.399507,0.333407,0.267087
4062,0.51566,0.242759,0.241581
13185,0.374364,0.325252,0.300384
13900,0.507816,0.25276,0.239423
9618,0.391711,0.345683,0.262606
7112,0.358551,0.368891,0.272557
17655,0.410077,0.327074,0.262848
8509,0.518448,0.240757,0.240795
16002,0.520153,0.240023,0.239823
16567,0.519638,0.239786,0.240576
16263,0.454755,0.324571,0.220674
3470,0.278694,0.332687,0.38862
11889,0.480385,0.27628,0.243335
13379,0.301658,0.292257,0.406085
5585,0.344067,0.327374,0.328559
214,0.410083,0.344788,0.245129
4902,0.333137,0.350116,0.316747
9856,0.431,0.283687,0.285313
5710,0.31995,0.390444,0.289606
907,0.508403,0.246227,0.24537
1008,0.386242,0.363263,0.250495
7244,0.267927,0.264016,0.468057
6425,0.519891,0.239902,0.240207
6251,0.520153,0.240023,0.239823
3529,0.481702,0.288781,0.229516
11207,0.511591,0.247206,0.241203
10383,0.467755,0.30527,0.226974
16509,0.272808,0.32566,0.401532
14373,0.411507,0.345985,0.242507
6270,0.345559,0.349385,0.305056
3383,0.47963,0.277808,0.242562
11843,0.37864,0.336158,0.285202
12786,0.496988,0.266716,0.236296
5330,0.465284,0.293388,0.241328
8954,0.478008,0.290696,0.231295
16240,0.410587,0.345211,0.244202
13766,0.37709,0.36622,0.25669
15654,0.52073,0.240289,0.238981
12932,0.316192,0.409674,0.274134
2740,0.428845,0.282269,0.288887
11425,0.400827,0.33331,0.265863
4592,0.471352,0.281049,0.247598
3421,0.520153,0.240023,0.239823
4729,0.286856,0.277916,0.435228
12604,0.45747,0.271738,0.270792
12150,0.407871,0.333812,0.258317
12938,0.353792,0.332467,0.313741
8749,0.267486,0.352363,0.380151
13557,0.422567,0.315084,0.262349
4575,0.410587,0.345211,0.244202
4644,0.441114,0.297623,0.261263
6231,0.391285,0.34513,0.263585
14220,0.410083,0.344788,0.245129
11173,0.381207,0.371564,0.247229
32,0.400049,0.348891,0.251059
11405,0.457572,0.28471,0.257718
1452,0.376039,0.380084,0.243878
14535,0.402059,0.338041,0.2599
10672,0.519722,0.239824,0.240453
4857,0.393705,0.356825,0.24947
16777,0.479826,0.276215,0.243959
517,0.265156,0.316526,0.418319
12104,0.479999,0.276315,0.243687
7466,0.451946,0.289078,0.258976
3482,0.52073,0.240289,0.238981
18489,0.381462,0.389187,0.229352
7967,0.483491,0.274546,0.241964
2665,0.481108,0.272555,0.246338
10401,0.515312,0.242595,0.242093
14657,0.520468,0.240168,0.239364
10250,0.52073,0.240289,0.238981
9516,0.493536,0.269403,0.237061
8349,0.52073,0.240289,0.238981
1413,0.412397,0.339651,0.247952
16459,0.520468,0.240168,0.239364
5973,0.486262,0.277124,0.236614
12451,0.336587,0.276699,0.386715
2818,0.41303,0.329628,0.257341
5305,0.341522,0.412051,0.246427
16018,0.296739,0.253625,0.449636
3492,0.471887,0.281131,0.246982
14189,0.321314,0.439303,0.239383
15926,0.483753,0.283884,0.232362
4982,0.472811,0.280274,0.246915
18186,0.480124,0.276386,0.24349
11704,0.329808,0.433036,0.237155
12482,0.474335,0.279131,0.246534
17796,0.370897,0.330494,0.298609
11602,0.379845,0.236425,0.38373
12724,0.458,0.28825,0.25375
936,0.464217,0.294336,0.241447
11895,0.315742,0.365549,0.318709
5240,0.51566,0.242759,0.241581
11516,0.413099,0.324589,0.262312
17097,0.389811,0.357379,0.25281
6725,0.310938,0.445655,0.243408
9447,0.520646,0.240251,0.239103
13148,0.344102,0.399538,0.25636
12578,0.520468,0.240168,0.239364
2156,0.520153,0.240023,0.239823
7428,0.407947,0.267605,0.324447
7437,0.520646,0.240251,0.239103
12820,0.52073,0.240289,0.238981
18128,0.51566,0.242759,0.241581
6849,0.311201,0.388658,0.30014
11866,0.52073,0.240289,0.238981
14813,0.520468,0.240168,0.239364
14103,0.323123,0.347253,0.329624
7445,0.486224,0.273293,0.240484
7212,0.507989,0.251737,0.240274
7563,0.497998,0.250588,0.251414
2039,0.447315,0.307269,0.245416
17413,0.323797,0.4227,0.253502
1843,0.520153,0.240023,0.239823
13911,0.493536,0.269403,0.237061
2522,0.440051,0.296906,0.263043
13525,0.520153,0.240023,0.239823
11514,0.253763,0.302925,0.443312
367,0.364292,0.383935,0.251773
13057,0.487748,0.277971,0.234281
14247,0.352631,0.320525,0.326845
10799,0.450583,0.284766,0.264651
2694,0.519143,0.239557,0.241299
11117,0.52073,0.240289,0.238981
17780,0.454281,0.310099,0.235621
17412,0.520153,0.240023,0.239823
3721,0.358037,0.380567,0.261396
340,0.360741,0.244764,0.394495
773,0.354917,0.377817,0.267267
9113,0.389811,0.357379,0.25281
12155,0.460045,0.2705,0.269455
7272,0.480124,0.276386,0.24349
369,0.381207,0.371564,0.247229
7835,0.309812,0.275443,0.414745
4172,0.515611,0.242736,0.241653
167,0.409722,0.344484,0.245793
4983,0.469516,0.308366,0.222117
5278,0.358037,0.380567,0.261396
854,0.320287,0.370811,0.308902
4265,0.520468,0.240168,0.239364
4455,0.417501,0.330999,0.251501
2941,0.409515,0.289725,0.30076
3240,0.414368,0.325586,0.260046
